city_name,country_code,first_online_date,shop_id,activity_days,asp,b_p1p2,commission_per_order,days_in_data,eff_online_days,is_healthy_store,ted_per_order,b_cancel_rate,online_rate,photo_rate,recurrency_rate
Guadalajara,MX,2024-06-12,5764607554924316708,null,270.835000000000000000,0.0044444444444444444,75.595000000000000000,4,2,0,31.625000000000000000,0.0,0.21962532299741602,0.875,0.25
Jaurez CHIH,MX,2023-12-19,5764607644707589653,null,209.266666666666700000,0.00291601866251944,56.400000000000000000,14,9,3,13.966666666666700000,0.0,0.3151928612550374,0.8441558441558441,0.2916666666666667
Veracruz,MX,2024-03-08,5764607760587819877,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.9444444444444444,0.0
Leon,MX,2024-04-24,5764607624629456177,null,375.652173913043500000,0.005521048999309869,106.905652173913000000,14,18,18,29.913043478260900000,0.0,0.9990316358024691,1.0,0.26666666666666666
Chihuahua,MX,2024-03-07,5764607692619124694,null,131.391685779816500000,0.01391320660330165,37.897706422018300000,14,82,82,78.424025229357800000,0.005701254275940707,0.9541257788161994,0.863147605083089,0.0
Villahermosa,MX,2024-04-20,5764607904045596859,null,178.593023255814000000,0.006142660147925285,50.553488372093000000,14,23,20,25.040697674418600000,0.022222222222222223,0.7678836863619473,0.65,0.21739130434782608
Lima,PE,2024-02-12,5764607606166128562,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.75,0.0
Bogota D.C.,CO,2024-04-03,5764607539480889385,null,0.000000000000000000,0.001314060446780552,0.000000000000000000,14,12,10,0.000000000000000000,0.0,0.6725718778077269,1.0,0.0
Medellín,CO,2024-01-26,5764607766275296749,null,40860.315789473684200000,0.005467326217130955,8456.736842105263200000,14,13,13,1975.526315789473700000,0.0,0.8054024943310657,0.8974358974358975,0.2857142857142857
Lima,PE,2024-03-05,5764607557084384824,null,34.500000000000000000,0.0012277470841006752,12.330000000000000000,14,11,4,21.100000000000000000,0.5,0.46307478632478627,1.0,0.0
Bogota D.C.,CO,2024-06-08,5764607968474300847,null,23379.275000000000000000,0.01784197111299915,5803.925000000000000000,8,7,7,10661.950000000000000000,0.0,0.8098552259887005,1.0,0.42857142857142855
Puebla,MX,2024-01-18,5764607620191882593,null,195.000000000000000000,0.001838235294117647,58.500000000000000000,14,11,7,23.750000000000000000,0.0,0.5754987373737376,0.7560975609756098,1.0
Morelia,MX,2023-11-03,5764607569465969986,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Mexico City,MX,2024-03-27,5764607792770714964,null,109.254545454545500000,0.0037205456800330715,39.260000000000000000,14,8,5,68.054545454545500000,0.0,0.563518305539582,1.0,0.5
Mexico City,MX,2024-06-07,5764608029170074159,null,240.750000000000000000,0.0027726432532347504,68.250000000000000000,9,7,7,215.000000000000000000,0.0,0.9988232323232323,1.0,0.0
Mexico City,MX,2024-02-21,5764607722004418469,null,0.000000000000000000,0.004310344827586207,0.000000000000000000,14,5,4,0.000000000000000000,1.0,0.5109129566953051,0.85,0.0
Tuxtla Gutierrez,MX,2024-06-11,5764607764937313250,null,186.618506493506500000,0.00915715483330109,52.346103896103900000,5,26,26,15.646428571428600000,0.0,0.9797380636604777,1.0,0.4695121951219512
Merida,MX,2023-11-28,5764607540588185334,12,213.009375000000000000,0.004852896572641796,64.498437500000000000,14,18,17,63.634375000000000000,0.0,0.8565692007797269,0.926829268292683,0.0
Culiacan,MX,2023-11-14,5764607557742889199,104,178.834263157894700000,0.016131963374571887,50.689228070175400000,14,104,98,49.270473684210500000,0.009482758620689655,0.7799953548866595,0.7554135605253817,0.3395485770363101
Merida,MX,2024-05-06,5764607850874405414,null,161.056551724137900000,0.008974074894748505,46.552068965517200000,14,22,17,85.613965517241400000,0.028169014084507043,0.6480575896735757,1.0,0.19047619047619047
San Jose,CR,2024-01-31,5764607605880917574,null,9007.470588235294100000,0.007957559681697613,2553.529411764705900000,14,12,12,780.882352941176500000,0.0,0.9893613298337707,0.793859649122807,0.0
Jaurez CHIH,MX,2024-03-09,5764607901747118088,null,143.525000000000000000,0.0038705137227304713,43.050000000000000000,14,9,3,41.550000000000000000,0.09090909090909091,0.2766859567901234,0.9166666666666666,0.16666666666666666
Los Mochis-Guasave,MX,2024-05-10,5764607812437803603,null,167.941363636363600000,0.021149053680878292,49.039870129870100000,14,44,43,55.236266233766200000,0.0,0.7325198412698412,1.0,0.0
Oaxaca,MX,2024-05-23,5764607821824656218,null,167.980000000000000000,0.005988023952095809,47.659600000000000000,14,16,15,72.552800000000000000,0.0,0.9434754956977179,1.0,0.36363636363636365
Lima,PE,2024-02-12,5764607743919656871,null,31.300000000000000000,0.0020876826722338203,10.500000000000000000,14,4,4,8.500000000000000000,0.0,0.3293667608286252,0.7333333333333333,0.0
Guadalajara,MX,2023-12-01,5764607731466767002,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Guadalajara,MX,2024-05-17,5764607592694024714,null,230.168778877887800000,0.015298957897070779,67.631666666666700000,14,79,79,55.482244224422400000,0.011382113821138212,0.9558730931515741,0.918117744610282,0.35587188612099646
Tijuana,MX,2024-03-11,5764607795882888480,null,111.235875706214700000,0.026682764865680653,31.405118644067800000,14,80,77,32.488135593220300000,0.0,0.6766608946608946,0.8629354654483152,0.5971223021582733
Barranquilla,CO,2024-03-14,5764607703008415731,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.5142857142857142,0.0
Guadalajara,MX,2024-06-11,5764607806993597352,null,282.124444444444400000,0.007683551508252703,83.114814814814800000,5,11,11,67.754444444444400000,0.0,0.9376167929292929,0.8888888888888888,0.14285714285714285
Culiacan,MX,2023-11-04,5764607704069574015,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Lima,PE,2024-04-05,5764607664336932244,null,34.550000000000000000,0.0069124423963133645,10.780000000000000000,14,7,5,12.550000000000000000,0.5,0.35708333333333336,0.9523809523809523,0.3333333333333333
Acapulco,MX,2024-05-23,5764608069871600474,null,668.721818181818200000,0.008718980549966466,186.927272727272700000,14,16,16,94.640909090909100000,0.0,0.9670111111111113,1.0,0.3333333333333333
Mexico City,MX,2023-12-14,5764607606006746027,null,299.238333333333300000,0.009951975930104728,85.470000000000000000,14,27,32,15.855000000000000000,0.01744186046511628,0.9010929622907843,0.6922442244224423,0.028169014084507043
Mexico City,MX,2024-05-24,5764607865294422370,null,0.000000000000000000,0.0,0.000000000000000000,14,3,2,0.000000000000000000,0.0,0.998900462962963,1.0,0.0
Aguascalientes,MX,2024-05-25,5764607780095528959,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.9,0.0
Mexico City,MX,2024-02-14,5764607760763981598,null,131.840284974093300000,0.014706451488060683,45.669870466321200000,14,57,55,67.218031088082900000,0.005115089514066497,0.7499666153055986,0.8170347003154574,0.25157232704402516
Queretaro,MX,2024-02-23,5764607715658436364,null,159.827673796791400000,0.014991044311190718,44.696336898395700000,14,62,51,23.863636363636400000,0.005208333333333333,0.8394834474885845,1.0,0.41946308724832215
Medellín,CO,2024-04-12,5764607927500144783,null,26402.857142857142900000,0.005315011667098781,6465.371428571428600000,14,14,14,16218.571428571428600000,0.0,0.9930925852235045,1.0,0.034482758620689655
Bogota D.C.,CO,2023-12-16,5764607680795379987,null,31603.000000000000000000,0.005134788189987163,6673.325000000000000000,14,13,13,17675.625000000000000000,0.0,0.8402662037037038,0.9061728395061729,0.35294117647058826
Chihuahua,MX,2024-02-22,5764607712659508713,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.7142857142857143,0.0
Morelia,MX,2024-04-26,5764607968574964063,null,113.351634304207100000,0.016868711523336858,37.823333333333300000,14,84,84,97.164967637540500000,0.0,0.9071169590643274,1.0,0.19291338582677164
Ciudad Obregon,MX,2024-06-07,5764607874760967206,null,119.702439024390200000,0.011827458256029684,31.740243902439000000,9,15,15,18.475609756097600000,0.0,0.7627283950617284,1.0,0.28169014084507044
Lima,PE,2024-05-27,5764607959972447118,null,27.550000000000000000,0.003436426116838488,9.702500000000000000,14,12,11,13.002500000000000000,0.0,0.9126388888888887,1.0,0.0
Puebla,MX,2024-04-11,5764607778833043233,null,0.000000000000000000,0.0,0.000000000000000000,14,8,3,0.000000000000000000,0.0,0.41552287581699354,0.6,0.0
Lima,PE,2023-12-16,5764607730988615491,null,0.000000000000000000,0.0011627906976744186,0.000000000000000000,14,10,7,0.000000000000000000,1.0,0.4772281746031746,0.75,0.0
Mexico City,MX,2024-04-09,5764607910190252168,null,172.247500000000000000,0.005690252350321623,60.064000000000000000,14,16,14,84.907500000000000000,0.0,0.9284413580246914,0.9032258064516129,0.5
Queretaro,MX,2024-02-27,5764607543104766169,null,254.551639344262300000,0.011500353857041755,73.217049180327900000,14,25,25,39.069672131147500000,0.06060606060606061,0.8699212072649571,0.8560885608856088,0.8
Barranquilla,CO,2024-04-11,5764607989181579409,null,21321.056112224448900000,0.01496966324881435,5473.633266533066100000,14,14,14,13233.869739478957900000,0.0037243947858473,0.9578781512605044,0.9048723897911833,0.4855769230769231
Cali,CO,2023-12-27,5764607787959848425,null,25460.000000000000000000,0.0023946360153256703,7500.000000000000000000,14,9,7,10520.000000000000000000,0.0,0.6794629629629629,1.0,0.42424242424242425
Lima,PE,2023-12-15,5764607610511428282,null,20.675000000000000000,0.003303964757709251,7.500000000000000000,14,12,8,8.150000000000000000,0.0,0.6216111111111111,0.975609756097561,0.0
Monterrey,MX,2023-11-11,5764607524482059606,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Mexico City,MX,2024-01-23,5764607698122051098,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.8695652173913043,0.0
Mexico City,MX,2024-06-15,5764607813448631287,null,0.000000000000000000,0.0,0.000000000000000000,1,1,0,0.000000000000000000,0.0,0.5456521739130434,0.8333333333333334,0.0
Bogota D.C.,CO,2023-11-29,5764607626542058675,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.8823529411764706,0.0
Tuxtla Gutierrez,MX,2024-03-06,5764607552831360992,null,188.060223048327100000,0.010588801540189315,52.063940520446100000,14,49,0,14.870631970260200000,0.011029411764705883,0.4307030864197531,1.0,0.13620071684587814
Mexico City,MX,2024-02-10,5764607586209631624,null,0.000000000000000000,0.0,0.000000000000000000,14,1,0,0.000000000000000000,0.0,0.029974369351139885,0.696969696969697,0.0
Morelia,MX,2024-06-14,5764607743680580393,null,0.000000000000000000,0.0027063599458728013,0.000000000000000000,2,2,2,0.000000000000000000,1.0,0.7517653600222407,0.7368421052631579,0.0
Lima,PE,2024-04-12,5764607925008728218,null,17.336666666666700000,0.0013903371567605145,5.610000000000000000,14,14,13,6.000000000000000000,0.25,0.7770932539682539,1.0,0.15384615384615385
Veracruz,MX,2023-12-22,5764607593629352248,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.7058823529411765,0.0
Chihuahua,MX,2024-02-21,5764607721559822094,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.8888888888888888,0.0
Chihuahua,MX,2023-11-01,5764607675086930054,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.7142857142857143,0.05263157894736842
Lima,PE,2024-02-23,5764607558741135311,null,23.880000000000000000,0.0024271844660194173,6.480000000000000000,14,3,0,0.000000000000000000,0.0,0.061878753753753755,0.9751552795031055,0.0
Durango,MX,2023-11-01,5764607552126717071,7,88.400000000000000000,0.005152596115735236,24.138461538461500000,14,7,7,4.172307692307700000,0.0,0.8001147342995168,1.0,0.5
Lima,PE,2024-04-13,5764607903236096160,null,22.990000000000000000,0.0033594624860022394,5.625000000000000000,14,12,2,0.000000000000000000,0.3333333333333333,0.5803449328449328,1.0,0.5
Mexico City,MX,2024-02-29,5764607664819276396,null,182.657475490196100000,0.014618223105307976,51.911250000000000000,14,68,26,27.720220588235300000,0.0,0.9636415130568357,0.591828639428798,0.3923076923076923
Toluca,MX,2024-05-25,5764607831786128162,null,157.927500000000000000,0.010628571428571428,46.932500000000000000,14,31,31,59.198602941176500000,0.005714285714285714,0.8748030921000889,1.0,0.25
Lima,PE,2024-05-08,5764607559517080121,null,21.680909090909100000,0.0035767511177347243,6.959090909090900000,14,14,13,11.360909090909100000,0.0,0.8031851851851851,0.7687420584498094,0.0
Mexico City,MX,2024-05-15,5764607763758714628,null,162.273972602739700000,0.008038958027363376,43.890410958904100000,14,27,24,12.606164383561600000,0.02912621359223301,0.8654254270402038,1.0,0.3333333333333333
Tuxtla Gutierrez,MX,2024-02-21,5764607575837118392,null,143.536274509803900000,0.008172531214528945,39.302647058823500000,14,27,23,58.510784313725500000,0.05555555555555555,0.7327566425120774,0.9448275862068966,0.125
Mexicali,MX,2024-06-04,5764607612184955898,null,211.953636363636400000,0.004916631038905515,61.240909090909100000,12,16,12,40.623181818181800000,0.0,0.6564136904761905,1.0,0.4230769230769231
Mexico City,MX,2024-04-12,5764607549090041690,null,141.490317940953800000,0.00897574350584264,48.266154428463300000,14,120,120,70.373194549583600000,0.026529108327192335,0.9295788770053476,1.0,0.24025974025974026
Mexico City,MX,2024-01-14,5764607711770315572,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.7142857142857143,0.0
Chihuahua,MX,2024-03-15,5764607600352825325,null,241.450000000000000000,0.0023446658851113715,58.500000000000000000,14,10,6,0.000000000000000000,0.25,0.532309573724668,1.0,0.14285714285714285
San Jose,CR,2023-12-11,5764607627133455825,null,0.000000000000000000,0.0,0.000000000000000000,14,4,0,0.000000000000000000,0.0,0.12094246031746034,0.1590909090909091,0.0
Lima,PE,2023-12-07,5764607625308933146,null,0.000000000000000000,0.0,0.000000000000000000,14,6,6,0.000000000000000000,0.0,0.3680868609125893,0.9411764705882353,0.14285714285714285
Lima,PE,2024-05-15,5764607806800659203,null,20.770000000000000000,0.004226840436773511,6.296666666666700000,14,12,10,7.280000000000000000,0.36363636363636365,0.7057455300127714,1.0,0.16666666666666666
Mexico City,MX,2024-06-07,5764608060006597606,null,75.106027397260300000,0.008396305625524769,26.596575342465800000,9,32,32,46.932328767123300000,0.0,0.9243532763532764,1.0,0.23076923076923078
Mexico City,MX,2024-03-19,5764608037046976574,null,196.300000000000000000,0.005248284214775939,63.969230769230800000,14,18,18,83.161538461538500000,0.0,0.9398308691756271,0.92,0.05555555555555555
Mexico City,MX,2024-04-26,5764608065547272350,null,178.543219512195100000,0.01346288181875913,57.837756097561000000,14,40,40,59.377512195122000000,0.0,0.8665319865319866,0.9866769151934409,0.42105263157894735
Mexico City,MX,2024-05-13,5764607985008247205,null,0.000000000000000000,0.0,0.000000000000000000,14,1,0,0.000000000000000000,0.0,0.05444444444444445,0.9807692307692307,0.2857142857142857
Toluca,MX,2024-06-12,5764607655298207550,null,0.000000000000000000,0.0,0.000000000000000000,4,0,0,0.000000000000000000,0.0,0.0,1.0,0.0
Mexico City,MX,2024-04-15,5764607977315893388,null,100.828571428571400000,0.019256605463502014,35.617714285714300000,14,19,19,55.947142857142900000,0.18604651162790697,0.6091832729468599,1.0,0.46153846153846156
Guadalajara,MX,2023-12-20,5764607685845323256,null,142.662500000000000000,0.003639672429481347,45.415000000000000000,14,14,0,45.000000000000000000,0.0,0.8830357142857144,1.0,0.5
Torreon,MX,2024-05-21,5764607897955468028,null,174.672941176470600000,0.005705780203423468,50.083529411764700000,14,13,8,59.092352941176500000,0.047619047619047616,0.6163126361655774,0.6804979253112033,0.11764705882352941
Culiacan,MX,2024-02-12,5764607541959724619,null,243.000000000000000000,8.382229673093043E-4,78.000000000000000000,14,8,4,48.000000000000000000,0.0,0.3413260582010582,1.0,0.2
Mexico City,MX,2023-11-22,5764607733454867882,14,364.440000000000000000,8.737439930100481E-4,105.900000000000000000,14,14,14,13.680000000000000000,0.0,0.9244334215167547,0.9915611814345991,0.1
Lima,PE,2023-12-13,5764607578274007945,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.9090909090909091,0.0
Mexico City,MX,2024-05-23,5764607778514274483,null,176.776247920133100000,0.012296765862534484,61.407603993344400000,14,116,97,87.113693843594000000,0.004914004914004914,0.9295395820974227,0.9069244604316546,0.016666666666666666
Medellín,CO,2024-06-01,5764607882264576855,null,46542.000000000000000000,0.0015515903801396431,11272.000000000000000000,14,11,11,13662.500000000000000000,0.0,0.8681666666666665,1.0,0.0
Cordoba,MX,2023-12-23,5764607665293232036,null,263.521428571428600000,0.0026793688597796963,75.008571428571400000,14,13,13,66.278571428571400000,0.0,0.8978896882494005,0.693069306930693,0.5
Lima,PE,2024-04-08,5764607899406696590,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.5714285714285714,0.0
Mexico City,MX,2023-11-28,5764607525249617262,null,0.000000000000000000,0.0,0.000000000000000000,14,0,0,0.000000000000000000,0.0,0.0,0.8518518518518519,0.0
