country_code,shop_id,city_name,first_online_date,days_in_data,eff_online_days,asp,online_rate,is_healthy_store,b_cancel_rate,activity_days,recurrency_rate,commission_per_order,ted_per_order,photo_rate,b_p1p2
MX,5764607807320755531,Monterrey,2024-09-02,4,0,0,0.0,0,0.0,null,0.0,0,0,1.0,0.0
MX,5764607536234499417,Villahermosa,2024-08-24,13,0,0,0.0,0,0.0,null,0.0,0,0,0.8235294117647058,0.0
MX,5764607861158841724,Matamoros,2024-09-04,2,0,0,0.0,0,0.0,null,0.0,0,0,0.6964285714285714,0.0
MX,5764608065522108385,Puebla,2024-07-23,14,11,99.575,0.34458968347010543,2,0.0,null,0.25,29.831,36.319,1.0,0.006064281382656155
MX,5764607875377531906,Mexico City,2024-08-27,10,0,0,0.0,0,0.0,null,0.0,0,0,0.0,0.0
MX,5764607856427665897,Mexico City,2024-08-14,14,77,155.9167717996289,0.9396287128712871,77,0.012589928057553957,null,0.34306569343065696,56.0202782931354,96.5176066790353,1.0,0.012512266928361139
MX,5764607863402793625,Ciudad Obregon,2024-08-29,8,17,139.255,0.6937820512820514,16,0.0,null,0.08333333333333333,39.641,36.0855,1.0,0.008982035928143712
MX,5764607956302432280,Mexico City,2024-08-05,14,16,429.4272727272727,0.8809812595129377,13,0.0,null,0.09090909090909091,135.2509090909091,100.0363636363636,0.9969135802469136,0.0029471775107685334
MX,5764607955820088266,Irapuato,2024-08-28,9,0,0,0.0,0,0.0,null,0.0,0,0,1.0,0.0
MX,5764607843702147642,Acapulco,2024-08-08,14,0,0,0.0,0,0.0,null,0.0,0,0,0.8571428571428571,0.0
MX,5764607756548705399,Mexico City,2024-08-13,14,28,143.9566379310345,0.5476511744127935,19,0.096,null,0.4,41.8193965517241,25.0387931034483,1.0,0.021131805157593123
MX,5764608013546294620,Guadalajara,2024-09-03,3,5,193.156,0.3722730352303523,0,0.0,null,0.1568627450980392,54.724,49.8,0.7142857142857143,0.014792899408284023
MX,5764608018558486311,Mexico City,2024-07-23,14,0,0,0.0,0,0.0,null,0.0,0,0,0.9393939393939394,0.0
MX,5764607584108284394,Mexico City,2024-07-23,14,10,211.4066666666667,0.7963664421997755,9,0.0,null,0.2631578947368421,56.45,1.8933333333333,0.8666666666666667,0.0029469548133595285
MX,5764607880876264178,Mexico City,2024-08-21,14,14,105.89125,0.4707616959064327,9,0.0,null,0.3,29.74875,45.479,0.8209606986899564,0.010875475802066341
MX,5764607806704191471,La Paz,2024-08-05,14,43,239.44825,0.6343082540994902,37,0.0,null,0.0,82.44365,110.51135,0.8265440210249672,0.010931727314135331
MX,5764607878196103296,Monterrey,2024-07-25,14,0,0,0.0,0,0.0,null,0.0,0,0,1.0,0.0
